id,direction_id,ligne_id,calendrier_id,macro_direction
18231,110,44,49,0
14058,110,44,211,0
364,93,44,155,0
4794,110,44,49,0
4732,93,44,155,0
20713,93,44,211,0
16402,110,44,155,0
18073,93,44,155,0
16360,93,44,211,0
20083,110,44,211,0
20284,93,44,49,0
16673,93,44,49,0
28955,110,44,49,0
20344,93,44,155,0
667,93,44,49,0
4392,93,44,155,0
2566,93,44,49,0
26067,110,44,155,0
16928,110,44,49,0
28422,93,44,211,0
16879,110,44,211,0
30732,93,44,49,0
16781,110,44,211,0
26280,110,44,211,0
6269,110,44,49,0
6209,110,44,155,0
6221,93,44,155,0
4077,93,44,49,0
14984,93,44,49,0
14775,110,44,49,0
24298,93,44,49,0
16935,110,44,155,0
26471,93,44,49,0
14852,110,44,155,0
30207,93,44,155,0
28071,93,44,211,0
14197,93,44,49,0
26807,93,44,155,0
14406,110,44,49,0
14459,93,44,49,0
6678,93,44,155,0
28178,110,44,49,0
22524,9,09,242,0
7,9,09,210,0
24691,49,09,242,0
24681,9,09,210,0
24679,49,09,172,0
24743,9,09,210,0
24745,9,09,212,0
31477,9,09,201,0
31451,9,09,212,0
31452,49,09,210,0
10926,49,09,210,0
10893,9,09,242,0
10871,9,09,178,0
10869,9,09,210,0
22454,9,09,242,0
22440,9,09,210,0
24573,49,09,201,0
24634,49,09,212,0
24642,9,09,201,0
80,9,09,201,0
31335,49,09,172,0
10811,9,09,212,0
31379,49,09,172,0
10709,9,09,210,0
12858,9,09,242,0
14999,9,09,178,0
10721,9,09,210,0
10742,49,09,212,0
10761,9,09,178,0
22306,9,09,178,0
35523,9,09,242,0
12803,49,09,210,0
12802,9,09,242,0
35529,9,09,201,0
35507,49,09,212,0
24493,49,09,178,0
22344,9,09,242,0
12845,49,09,93,0
24504,9,09,210,0
35498,49,09,201,0
24515,49,09,201,0
35459,9,09,242,0
31275,49,09,178,0
31256,49,09,212,0
31259,9,09,210,0
12982,9,09,201,0
10652,9,09,172,0
10662,9,09,178,0
10690,9,09,201,0
22207,9,09,201,0
22222,49,09,201,0
24359,9,09,178,0
22156,49,09,201,0
22175,9,09,212,0
24412,9,09,210,0
24410,49,09,201,0
31189,9,09,172,0
31192,49,09,201,0
31120,49,09,201,0
31131,9,09,172,0
31130,49,09,178,0
29025,9,09,242,0
22115,49,09,212,0
33057,9,09,201,0
12604,49,09,210,0
35304,49,09,201,0
33088,9,09,212,0
12658,49,09,242,0
29058,49,09,212,0
7068,123,09,172,0
31020,9,09,201,0
7049,49,09,212,0
31050,9,09,201,0
22087,9,09,210,0
22051,9,09,201,0
22050,9,09,178,0
35266,9,09,172,0
22027,49,09,212,0
35248,49,09,212,0
29132,49,09,242,0
29135,49,09,242,0
33161,49,09,212,0
33177,9,09,178,0
35409,49,09,201,0
35430,9,09,210,0
35433,49,09,210,0
29182,9,09,201,0
12732,49,09,210,0
7170,49,09,212,0
35338,9,09,210,0
35332,9,09,172,0
33236,9,09,242,0
35364,49,09,178,0
33255,9,09,210,0
7149,9,09,201,0
12427,9,09,201,0
12431,9,09,178,0
24908,9,09,242,0
12387,49,09,242,0
24920,49,09,201,0
35041,49,09,172,0
24970,123,09,172,0
24956,49,09,242,0
24790,9,09,201,0
12529,9,09,242,0
12509,9,09,172,0
12483,9,09,242,0
12452,9,09,178,0
35169,9,09,212,0
35166,9,09,250,0
35132,9,09,201,0
35102,9,09,201,0
33545,49,09,178,0
33578,49,09,172,0
10033,49,09,172,0
9747,49,09,210,0
9753,9,09,172,0
9735,49,09,212,0
19855,49,09,178,0
19848,9,09,210,0
2182,49,09,210,0
33517,9,09,201,0
33514,49,09,212,0
19801,9,09,210,0
17674,49,09,242,0
19883,9,09,210,0
17627,49,09,178,0
17606,49,09,242,0
10107,49,09,178,0
33689,9,09,201,0
33695,9,09,242,0
33666,9,09,178,0
2258,49,09,242,0
2230,49,09,242,0
2237,49,09,210,0
9636,49,09,210,0
2268,9,09,201,0
2276,9,09,242,0
9615,49,09,242,0
2277,9,09,212,0
2287,49,09,178,0
9695,49,09,242,0
9687,49,09,212,0
9682,9,09,212,0
19949,49,09,212,0
17797,9,09,172,0
9610,9,09,210,0
17712,49,09,242,0
17724,49,09,201,0
17733,9,09,210,0
33352,9,09,242,0
33364,9,09,212,0
33317,49,09,201,0
33334,49,09,201,0
9576,49,09,172,0
17883,49,09,178,0
17868,9,09,212,0
17830,49,09,212,0
2006,49,09,201,0
33491,49,09,242,0
2013,9,09,212,0
2020,49,09,178,0
33444,9,09,242,0
33435,49,09,210,0
2072,49,09,212,0
9429,9,09,178,0
17910,9,09,172,0
17947,9,09,201,0
33392,49,09,178,0
17979,9,09,212,0
17289,9,09,178,0
17297,9,09,210,0
17272,9,09,242,0
33999,49,09,242,0
9320,9,09,212,0
9326,9,09,178,0
17234,49,09,210,0
9380,9,09,242,0
10563,49,09,212,0
17215,9,09,242,0
22990,9,09,242,0
33903,9,09,210,0
10504,49,09,242,0
33914,9,09,212,0
17380,9,09,210,0
9200,9,09,212,0
17370,9,09,178,0
9251,9,09,242,0
10399,49,09,212,0
9183,49,09,212,0
10469,9,09,212,0
10455,9,09,242,0
10453,49,09,210,0
17313,9,09,178,0
17314,9,09,242,0
17334,49,09,201,0
22851,49,09,210,0
10417,9,09,210,0
17486,9,09,242,0
33707,9,09,178,0
4981,9,09,212,0
33733,9,09,172,0
4991,49,09,201,0
10275,9,09,210,0
9134,49,09,201,0
22779,49,09,172,0
10324,9,09,242,0
26984,9,09,212,0
17447,49,09,210,0
17438,49,09,212,0
22762,49,09,178,0
17596,49,09,242,0
33828,49,09,178,0
10183,49,09,212,0
22671,49,09,210,0
10248,49,09,172,0
10258,9,09,210,0
22632,49,09,242,0
22614,49,09,172,0
19111,9,09,93,0
19145,9,09,172,0
1892,49,09,212,0
21978,9,09,210,0
21976,49,09,178,0
19153,49,09,210,0
21971,9,09,242,0
19129,49,09,210,0
19128,9,09,242,0
19121,9,09,178,0
21913,9,09,242,0
21938,9,09,210,0
21946,49,09,201,0
21943,9,09,212,0
1705,49,09,212,0
19016,9,09,212,0
1787,9,09,210,0
1760,9,09,210,0
19047,49,09,242,0
1750,9,09,172,0
1743,9,09,242,0
1745,9,09,212,0
19353,49,09,201,0
19321,49,09,210,0
19307,49,09,178,0
27953,9,09,210,0
27951,49,09,242,0
27949,9,09,178,0
1606,49,09,201,0
21761,49,09,242,0
19389,9,09,212,0
19394,9,09,212,0
19377,9,09,178,0
1588,9,09,242,0
1587,9,09,210,0
5950,9,09,172,0
5940,49,09,212,0
5952,49,09,210,0
19205,9,09,242,0
19200,9,09,212,0
27868,49,09,212,0
5919,49,09,210,0
5917,49,09,212,0
27858,49,09,210,0
27855,49,09,242,0
27832,49,09,172,0
1504,9,09,212,0
1572,9,09,242,0
1559,49,09,172,0
21846,49,09,242,0
19271,9,09,210,0
19274,49,09,212,0
1482,49,09,210,0
21808,49,09,201,0
1471,49,09,242,0
17039,49,09,242,0
5839,9,09,242,0
27907,9,09,178,0
5822,49,09,201,0
27919,9,09,242,0
5890,49,09,210,0
5895,9,09,210,0
5888,49,09,210,0
5881,49,09,210,0
17003,49,09,178,0
27799,9,09,178,0
15398,9,09,172,0
21538,49,09,210,0
21571,9,09,212,0
27723,9,09,178,0
19523,123,09,172,0
19587,9,09,242,0
19581,9,09,242,0
5735,49,09,210,0
27812,49,09,172,0
5726,9,09,212,0
27805,9,09,212,0
1380,49,09,210,0
1351,9,09,242,0
1339,9,09,210,0
1334,49,09,210,0
19486,49,09,242,0
27674,9,09,242,0
1305,49,09,201,0
21608,49,09,242,0
21651,49,09,201,0
27658,49,09,201,0
19471,9,09,210,0
19472,49,09,201,0
19463,123,09,172,0
5632,49,09,242,0
15297,9,09,210,0
15291,49,09,250,0
5673,49,09,201,0
27598,49,09,212,0
27546,49,09,210,0
27562,49,09,212,0
27538,9,09,210,0
21328,9,09,178,0
21348,49,09,210,0
9844,9,09,212,0
19765,9,09,178,0
19749,9,09,242,0
1180,49,09,172,0
9871,9,09,172,0
19757,49,09,210,0
21287,49,09,201,0
5510,49,09,210,0
19716,49,09,178,0
5523,49,09,172,0
1129,49,09,242,0
5563,49,09,242,0
15180,49,09,201,0
5585,49,09,242,0
1152,9,09,201,0
1138,49,09,242,0
1136,9,09,172,0
15167,9,09,242,0
1173,49,09,178,0
15029,9,09,210,0
27459,9,09,201,0
27458,9,09,242,0
27417,9,09,212,0
9921,49,09,201,0
21483,9,09,201,0
21474,49,09,210,0
9973,49,09,212,0
9964,49,09,210,0
9944,49,09,178,0
19663,49,09,212,0
19629,49,09,201,0
19639,49,09,242,0
5436,49,09,242,0
5447,9,09,242,0
5431,9,09,201,0
15051,49,09,212,0
5466,49,09,178,0
5367,49,09,212,0
27384,9,09,242,0
5342,9,09,210,0
7587,9,09,178,0
7575,49,09,242,0
29524,49,09,201,0
13571,9,09,178,0
15804,9,09,242,0
21090,49,09,201,0
25034,49,09,210,0
15740,49,09,201,0
13617,9,09,212,0
25078,49,09,178,0
21154,9,09,201,0
13649,9,09,201,0
7541,9,09,242,0
29562,9,09,201,0
5389,49,09,212,0
5387,49,09,210,0
5218,9,09,242,0
5254,49,09,212,0
27288,49,09,210,0
29429,49,09,212,0
7471,49,09,201,0
7467,49,09,178,0
29433,9,09,178,0
29430,49,09,210,0
13452,49,09,212,0
21171,49,09,210,0
13431,9,09,210,0
13435,49,09,172,0
21187,9,09,172,0
21212,9,09,210,0
25149,9,09,210,0
25176,9,09,178,0
13535,49,09,178,0
13506,9,09,201,0
25193,9,09,201,0
13517,49,09,210,0
25183,9,09,210,0
15650,49,09,201,0
15652,9,09,178,0
27218,49,09,242,0
29468,9,09,212,0
7434,9,09,201,0
27232,49,09,210,0
27220,9,09,201,0
27229,49,09,172,0
27253,9,09,212,0
5288,49,09,178,0
25116,9,09,178,0
25101,9,09,242,0
25104,49,09,210,0
5297,49,09,172,0
7328,9,09,212,0
27173,9,09,242,0
7389,9,09,242,0
7372,9,09,212,0
27158,49,09,210,0
27157,9,09,242,0
5102,9,09,212,0
13348,9,09,172,0
13369,49,09,201,0
13308,9,09,242,0
13331,49,09,172,0
31908,49,09,172,0
31906,9,09,212,0
31921,9,09,242,0
31924,9,09,201,0
29368,9,09,178,0
27101,49,09,178,0
15571,49,09,210,0
29340,49,09,242,0
15586,49,09,242,0
15580,9,09,172,0
5195,49,09,210,0
27062,49,09,172,0
27065,9,09,212,0
7200,9,09,242,0
27091,49,09,201,0
27033,9,09,172,0
7269,49,09,242,0
13259,49,09,178,0
13251,49,09,178,0
13205,49,09,242,0
15424,9,09,212,0
21033,9,09,201,0
27014,49,09,210,0
15499,49,09,172,0
5059,9,09,178,0
15496,49,09,172,0
5062,49,09,178,0
15441,49,09,201,0
15442,9,09,178,0
29227,49,09,172,0
13115,49,09,178,0
13118,49,09,201,0
29925,49,09,201,0
13155,49,09,242,0
29969,49,09,242,0
13174,9,09,212,0
25519,9,09,210,0
31773,9,09,210,0
31742,49,09,242,0
31753,9,09,242,0
31758,9,09,212,0
31721,9,09,201,0
31729,9,09,210,0
25468,49,09,178,0
7968,9,09,210,0
25440,9,09,242,0
7954,9,09,201,0
7944,49,09,242,0
13000,9,09,210,0
29857,49,09,242,0
13026,49,09,212,0
29875,49,09,172,0
29897,9,09,210,0
31884,49,09,212,0
31885,9,09,242,0
13091,49,09,178,0
31839,49,09,201,0
7882,49,09,242,0
31850,49,09,210,0
25540,9,09,242,0
7848,9,09,212,0
25564,49,09,242,0
25565,9,09,201,0
31808,49,09,172,0
7840,9,09,212,0
7808,9,09,178,0
29794,49,09,172,0
29741,9,09,201,0
29736,9,09,201,0
7746,49,09,210,0
25238,49,09,178,0
25219,9,09,212,0
7788,9,09,201,0
25295,123,09,172,0
25266,49,09,172,0
25275,49,09,242,0
15965,49,09,201,0
15950,9,09,212,0
15909,9,09,201,0
31659,49,09,212,0
31657,9,09,242,0
31656,49,09,212,0
29646,9,09,212,0
31674,49,09,201,0
31678,49,09,242,0
29664,9,09,172,0
29632,49,09,210,0
25326,9,09,201,0
7627,9,09,201,0
25353,49,09,172,0
31605,9,09,212,0
31615,49,09,210,0
7670,9,09,172,0
15882,9,09,178,0
15861,49,09,201,0
25370,49,09,201,0
1956,9,09,178,0
1965,9,09,201,0
25392,9,09,172,0
15848,9,09,212,0
25798,49,09,178,0
23656,49,09,210,0
34219,49,09,242,0
25785,49,09,172,0
23679,9,09,201,0
34199,49,09,212,0
34152,49,09,212,0
23596,9,09,172,0
25865,49,09,210,0
34110,9,09,212,0
34112,49,09,178,0
34320,9,09,210,0
23509,9,09,212,0
23537,9,09,178,0
25670,49,09,201,0
25697,49,09,172,0
25689,9,09,178,0
23545,9,09,212,0
11927,49,09,212,0
11965,9,09,210,0
23469,49,09,172,0
34286,9,09,201,0
25714,49,09,178,0
25727,9,09,242,0
34236,9,09,242,0
25747,9,09,201,0
25746,49,09,210,0
34266,9,09,210,0
34413,49,09,178,0
34418,49,09,212,0
23854,49,09,242,0
30186,9,09,212,0
34386,49,09,172,0
34388,49,09,201,0
30107,49,09,210,0
34384,9,09,210,0
30146,9,09,212,0
30113,9,09,212,0
30117,9,09,242,0
34395,49,09,242,0
25890,49,09,178,0
25880,9,09,172,0
23728,49,09,178,0
34505,9,09,201,0
34506,49,09,242,0
30044,9,09,210,0
25903,49,09,242,0
25919,49,09,242,0
30065,9,09,242,0
25979,9,09,178,0
25997,9,09,242,0
25999,9,09,242,0
25996,49,09,201,0
30009,9,09,201,0
25953,49,09,212,0
25950,49,09,242,0
30023,9,09,178,0
13731,49,09,212,0
13761,9,09,210,0
23133,49,09,178,0
23116,49,09,212,0
23162,9,09,242,0
23141,49,09,212,0
23184,49,09,172,0
23182,9,09,172,0
13821,49,09,178,0
13890,49,09,210,0
13894,9,09,178,0
13800,9,09,201,0
13803,9,09,212,0
23038,49,09,242,0
23064,49,09,212,0
23091,49,09,172,0
13792,49,09,242,0
13954,49,09,212,0
13975,49,09,212,0
23443,49,09,178,0
23389,49,09,178,0
23382,49,09,212,0
23384,49,09,210,0
23344,49,09,210,0
23282,49,09,178,0
34062,9,09,201,0
23245,9,09,201,0
34050,9,09,210,0
3281,49,09,242,0
3291,49,09,210,0
3250,49,09,201,0
3256,9,09,201,0
3270,9,09,210,0
32011,49,09,201,0
11158,49,09,201,0
11199,49,09,178,0
32007,9,09,172,0
11224,49,09,172,0
8105,9,09,242,0
3362,9,09,178,0
32168,49,09,212,0
3319,49,09,242,0
3316,49,09,210,0
8175,49,09,178,0
32145,9,09,178,0
11044,9,09,172,0
11065,9,09,178,0
11063,49,09,172,0
32078,9,09,210,0
3478,49,09,242,0
3492,49,09,242,0
3407,9,09,212,0
11381,9,09,178,0
11379,9,09,201,0
32279,49,09,201,0
11375,49,09,242,0
32172,49,09,210,0
18921,9,09,172,0
11455,9,09,172,0
11421,9,09,210,0
11433,9,09,201,0
11401,49,09,201,0
18963,49,09,178,0
18968,49,09,242,0
8344,9,09,172,0
11288,49,09,201,0
3515,9,09,201,0
3519,49,09,212,0
3584,49,09,201,0
32397,49,09,201,0
11254,9,09,178,0
3557,9,09,172,0
11329,9,09,212,0
11326,49,09,210,0
32293,49,09,212,0
20925,9,09,201,0
20937,49,09,172,0
34590,9,09,210,0
20960,49,09,242,0
34598,49,09,201,0
20976,9,09,201,0
20979,9,09,172,0
32471,49,09,172,0
32435,9,09,210,0
3633,9,09,212,0
11638,49,09,210,0
34641,49,09,212,0
11696,49,09,242,0
34667,49,09,212,0
11482,49,09,201,0
11484,9,09,212,0
184,9,09,210,0
32583,49,09,212,0
20846,49,09,178,0
32562,9,09,212,0
32512,9,09,212,0
32503,49,09,242,0
3863,49,09,212,0
3861,49,09,210,0
34733,9,09,210,0
3859,9,09,212,0
18834,49,09,172,0
23938,49,09,210,0
3843,49,09,210,0
3842,49,09,178,0
34717,9,09,212,0
18855,9,09,172,0
34722,49,09,201,0
3828,9,09,201,0
23969,9,09,242,0
18882,49,09,178,0
23977,49,09,178,0
34796,9,09,201,0
11554,9,09,242,0
100,9,09,242,0
11562,49,09,210,0
11564,9,09,178,0
11566,49,09,201,0
8026,9,09,172,0
8038,9,09,210,0
8053,49,09,212,0
32629,9,09,242,0
3891,9,09,201,0
3020,49,09,210,0
32636,9,09,201,0
18572,49,09,178,0
3045,9,09,201,0
32674,9,09,201,0
32672,49,09,242,0
18566,9,09,212,0
18537,49,09,212,0
11842,123,09,172,0
34849,9,09,210,0
32607,9,09,210,0
3976,9,09,201,0
3903,9,09,242,0
32757,49,09,201,0
3194,49,09,212,0
3192,49,09,210,0
32788,49,09,201,0
11720,49,09,201,0
11757,9,09,172,0
34922,9,09,178,0
34926,49,09,212,0
18659,9,09,201,0
34970,9,09,201,0
34979,9,09,201,0
32701,49,09,178,0
18615,49,09,242,0
11793,49,09,178,0
6870,49,09,212,0
534,9,09,212,0
548,9,09,178,0
20455,9,09,178,0
514,49,09,178,0
20465,49,09,242,0
525,9,09,201,0
20405,123,09,172,0
2983,9,09,201,0
2984,49,09,210,0
18417,9,09,212,0
18413,9,09,242,0
8958,49,09,201,0
20470,49,09,242,0
32942,9,09,212,0
8970,49,09,210,0
32946,9,09,212,0
20486,9,09,178,0
6851,9,09,201,0
6862,9,09,242,0
32956,49,09,242,0
4628,9,09,212,0
18466,49,09,178,0
18456,9,09,178,0
4683,49,09,212,0
16051,9,09,210,0
16052,9,09,201,0
16031,9,09,242,0
2858,49,09,210,0
2830,49,09,178,0
6760,9,09,201,0
20546,49,09,172,0
32805,49,09,242,0
18304,49,09,210,0
6728,49,09,212,0
6730,9,09,210,0
32834,49,09,242,0
18364,49,09,210,0
32876,9,09,212,0
18358,9,09,242,0
18357,49,09,242,0
18351,9,09,210,0
18385,49,09,212,0
32898,9,09,242,0
18335,9,09,210,0
4522,49,09,201,0
2790,49,09,242,0
4584,9,09,212,0
493,49,09,210,0
490,49,09,178,0
14080,9,09,178,0
320,49,09,178,0
16226,49,09,212,0
4920,49,09,210,0
4934,49,09,172,0
18213,9,09,242,0
4860,49,09,201,0
14023,9,09,242,0
16287,9,09,178,0
18270,9,09,210,0
382,9,09,212,0
14046,49,09,242,0
20779,49,09,210,0
208,49,09,201,0
20795,49,09,178,0
16120,49,09,178,0
4834,49,09,212,0
4806,9,09,212,0
6908,49,09,210,0
6901,49,09,201,0
18106,9,09,172,0
18120,9,09,242,0
20700,49,09,178,0
288,49,09,242,0
289,49,09,212,0
16139,49,09,212,0
18159,9,09,212,0
277,49,09,242,0
293,9,09,210,0
16189,9,09,178,0
16181,49,09,242,0
248,9,09,201,0
16176,9,09,201,0
949,9,09,212,0
28845,49,09,201,0
927,9,09,210,0
922,49,09,212,0
8502,49,09,178,0
8518,9,09,242,0
28814,9,09,212,0
950,9,09,201,0
20013,49,09,178,0
28879,49,09,210,0
16444,9,09,212,0
16437,49,09,212,0
28899,9,09,212,0
2534,9,09,201,0
2533,9,09,212,0
2479,49,09,201,0
4252,49,09,242,0
4267,49,09,212,0
4275,49,09,201,0
20145,9,09,210,0
20130,9,09,172,0
851,9,09,201,0
8604,49,09,242,0
20105,9,09,178,0
16331,9,09,212,0
28797,9,09,212,0
4170,9,09,178,0
895,49,09,212,0
2405,9,09,201,0
2401,49,09,201,0
16301,49,09,242,0
4103,49,09,201,0
2319,49,09,201,0
16386,49,09,178,0
12003,9,09,242,0
12097,49,09,172,0
2395,9,09,201,0
2391,9,09,210,0
8660,49,09,201,0
12055,49,09,242,0
12066,49,09,201,0
8694,49,09,242,0
8712,49,09,242,0
16620,9,09,201,0
20293,9,09,242,0
8704,49,09,242,0
16672,9,09,242,0
2764,9,09,172,0
16651,9,09,172,0
2780,9,09,178,0
2708,49,09,178,0
16693,49,09,201,0
4491,49,09,212,0
2683,9,09,210,0
2697,9,09,210,0
2699,123,09,172,0
4482,9,09,178,0
4415,49,09,178,0
4443,49,09,172,0
8770,49,09,210,0
8795,9,09,201,0
603,49,09,201,0
8851,49,09,201,0
16504,9,09,242,0
8838,9,09,210,0
16522,49,09,212,0
2607,9,09,210,0
16587,9,09,201,0
16589,49,09,210,0
20348,9,09,178,0
20329,9,09,201,0
12238,49,09,172,0
2593,9,09,210,0
4383,49,09,210,0
12263,49,09,212,0
26082,9,09,212,0
26097,49,09,201,0
14680,49,09,212,0
14677,49,09,242,0
6097,9,09,172,0
14672,9,09,172,0
16913,49,09,201,0
14641,9,09,212,0
14661,9,09,242,0
14662,9,09,210,0
6019,9,09,201,0
28460,9,09,201,0
28434,9,09,201,0
16872,9,09,210,0
16838,49,09,210,0
16835,9,09,178,0
14570,9,09,178,0
24084,49,09,242,0
14553,9,09,172,0
14551,49,09,210,0
24039,9,09,210,0
24019,49,09,212,0
28368,123,09,172,0
14593,49,09,212,0
30744,9,09,210,0
26200,9,09,212,0
16761,49,09,210,0
14609,49,09,210,0
14602,9,09,212,0
14600,9,09,210,0
14881,9,09,172,0
14879,9,09,212,0
24155,49,09,242,0
4044,49,09,212,0
6285,9,09,242,0
6278,49,09,212,0
24134,9,09,178,0
6250,49,09,212,0
28667,9,09,210,0
4072,9,09,201,0
28696,49,09,178,0
4081,9,09,210,0
28686,49,09,201,0
28687,49,09,210,0
4051,49,09,212,0
4060,49,09,201,0
4068,49,09,201,0
14917,49,09,242,0
30824,9,09,242,0
30802,49,09,201,0
26341,49,09,201,0
28628,9,09,212,0
14785,9,09,178,0
14772,49,09,201,0
6191,49,09,212,0
14794,49,09,201,0
6157,9,09,210,0
24217,49,09,242,0
6139,49,09,178,0
28541,49,09,242,0
26425,9,09,201,0
28569,9,09,178,0
24300,9,09,201,0
30905,9,09,210,0
16930,9,09,210,0
16944,9,09,242,0
14859,49,09,212,0
16971,9,09,242,0
30227,9,09,210,0
14297,49,09,212,0
14246,9,09,212,0
30255,9,09,212,0
14217,49,09,212,0
26583,49,09,212,0
6416,9,09,242,0
6413,49,09,212,0
26565,49,09,172,0
6406,9,09,212,0
6454,49,09,212,0
26703,9,09,242,0
14186,9,09,242,0
14164,9,09,201,0
6381,49,09,172,0
30373,49,09,242,0
30395,9,09,201,0
14100,9,09,178,0
26628,49,09,201,0
26621,49,09,210,0
26635,49,09,172,0
28265,49,09,210,0
14470,9,09,201,0
14475,49,09,210,0
30487,9,09,201,0
28249,9,09,212,0
14498,49,09,210,0
30476,49,09,172,0
30470,49,09,210,0
28231,49,09,212,0
30455,49,09,172,0
28287,9,09,210,0
26818,9,09,172,0
26810,49,09,201,0
14444,49,09,201,0
14447,9,09,212,0
26750,9,09,172,0
6695,49,09,178,0
26740,49,09,178,0
26792,9,09,210,0
28226,49,09,210,0
28149,49,09,201,0
26917,9,09,178,0
26916,49,09,178,0
28130,49,09,242,0
28136,49,09,242,0
6590,49,09,178,0
30556,9,09,178,0
28185,49,09,212,0
14304,49,09,210,0
14316,49,09,201,0
30522,49,09,210,0
6553,9,09,212,0
30538,9,09,212,0
26874,49,09,201,0
26873,9,09,172,0
6572,9,09,210,0
6521,9,09,242,0
22462,55,92,86,0
31385,109,92,235,0
24389,55,92,46,0
22194,109,92,235,0
35323,109,92,46,0
12558,109,92,86,0
24829,55,92,235,0
9627,109,92,42,0
10553,109,92,235,0
9155,55,92,86,0
17419,55,92,235,0
10224,55,92,46,0
1762,55,92,86,0
19229,109,92,46,0
17065,109,92,46,0
17089,55,92,46,0
27713,109,92,235,0
19582,55,92,46,0
27596,109,92,86,0
19720,55,92,235,0
5334,55,92,235,0
15653,109,92,46,0
27156,109,92,235,0
27068,109,92,46,0
27042,55,92,46,0
34426,109,92,46,0
34456,109,92,162,0
23814,55,92,46,0
25995,109,92,46,0
32202,55,92,46,0
32182,109,92,46,0
11463,109,92,86,0
18908,55,92,86,0
32299,109,92,46,0
334,55,92,86,0
20765,55,92,86,0
16161,109,92,46,0
20710,55,92,46,0
28834,109,92,86,0
28877,55,92,46,0
28717,55,92,46,0
8633,109,92,46,0
20191,55,92,46,0
20197,109,92,86,0
648,55,92,235,0
30759,109,92,86,0
6210,55,92,46,0
14915,109,92,46,0
6129,55,92,86,0
30244,55,92,46,0
6359,55,92,235,0
30393,55,92,46,0
14325,109,92,235,0
31434,41,47,126,0
31415,41,47,127,0
24742,41,47,166,0
31447,5,47,166,0
24563,41,47,127,0
22371,41,47,127,0
55,5,47,126,0
10822,5,47,166,0
10739,5,47,166,0
22326,41,47,127,0
12801,5,47,166,0
22348,41,47,126,0
12849,41,47,126,0
10666,41,47,126,0
10683,5,47,126,0
31184,41,47,166,0
22111,41,47,127,0
33078,5,47,127,0
7076,5,47,166,0
22063,41,47,127,0
22033,41,47,166,0
7036,5,47,166,0
33170,41,47,127,0
12760,41,47,127,0
35390,5,47,166,0
35391,41,47,126,0
12515,5,47,126,0
12506,5,47,126,0
24839,41,47,166,0
33544,41,47,166,0
10070,5,47,126,0
19860,5,47,166,0
9623,41,47,127,0
9699,5,47,166,0
17715,41,47,127,0
10017,41,47,166,0
17829,41,47,127,0
2004,41,47,127,0
33461,41,47,127,0
33478,41,47,127,0
9488,41,47,127,0
9427,5,47,127,0
9400,41,47,127,0
33941,41,47,127,0
9390,5,47,127,0
10517,41,47,126,0
33913,5,47,166,0
10436,41,47,166,0
22869,5,47,166,0
10416,5,47,127,0
10356,41,47,166,0
17599,41,47,126,0
10215,5,47,127,0
1737,5,47,166,0
21767,41,47,166,0
21721,5,47,127,0
21703,41,47,127,0
5993,5,47,166,0
27886,41,47,127,0
1480,5,47,127,0
1458,5,47,166,0
1455,41,47,126,0
15386,41,47,126,0
21584,5,47,126,0
19515,41,47,166,0
27686,5,47,166,0
27671,5,47,126,0
19433,5,47,126,0
27636,41,47,127,0
15129,5,47,126,0
9822,5,47,127,0
9850,41,47,127,0
9865,5,47,166,0
9868,41,47,126,0
5558,41,47,126,0
5581,41,47,166,0
21425,5,47,126,0
19677,41,47,127,0
1087,5,47,126,0
5490,5,47,166,0
1017,5,47,127,0
27397,41,47,126,0
15735,41,47,166,0
25072,5,47,127,0
21156,41,47,126,0
13630,41,47,166,0
13645,5,47,127,0
25045,41,47,166,0
7523,5,47,126,0
7507,41,47,166,0
29405,41,47,127,0
29411,5,47,166,0
21200,41,47,166,0
25172,41,47,127,0
7422,41,47,126,0
29487,5,47,166,0
7339,41,47,126,0
27177,41,47,166,0
5125,5,47,127,0
13411,5,47,166,0
15557,5,47,166,0
31904,41,47,127,0
5143,41,47,126,0
27108,5,47,127,0
5150,5,47,127,0
29351,5,47,166,0
5199,41,47,126,0
27098,41,47,126,0
7258,5,47,166,0
27031,5,47,166,0
15439,41,47,127,0
15419,5,47,166,0
5042,5,47,166,0
15467,41,47,127,0
15466,5,47,127,0
13152,5,47,166,0
13162,41,47,127,0
7939,41,47,127,0
25496,41,47,166,0
29841,41,47,126,0
13098,41,47,127,0
31858,41,47,166,0
7834,5,47,166,0
15985,5,47,127,0
15955,5,47,166,0
7680,5,47,127,0
7652,41,47,166,0
31600,41,47,166,0
31635,5,47,127,0
1945,5,47,126,0
25794,41,47,166,0
23686,5,47,127,0
34314,41,47,126,0
23507,41,47,166,0
23553,41,47,126,0
11900,41,47,166,0
25711,5,47,127,0
23499,41,47,127,0
23886,41,47,126,0
23821,5,47,127,0
23819,41,47,126,0
23800,41,47,126,0
30189,5,47,126,0
30108,5,47,127,0
34512,5,47,126,0
34500,5,47,126,0
25993,41,47,127,0
25927,5,47,127,0
13776,41,47,166,0
23208,41,47,126,0
13695,5,47,127,0
13839,5,47,126,0
23441,41,47,166,0
13911,41,47,127,0
23388,41,47,127,0
23365,5,47,127,0
34008,5,47,166,0
34028,5,47,127,0
23232,41,47,166,0
23224,5,47,166,0
34069,41,47,126,0
34084,5,47,126,0
11238,41,47,166,0
11037,41,47,127,0
11023,41,47,127,0
8178,41,47,127,0
