stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
2313,2313,Lande du Pont,Bruz,48.05272865,-1.738336907,,,,
1073,1073,Ronceray,Rennes,48.09257262,-1.639663237,,,,
1072,1072,CARSAT,Rennes,48.09499328,-1.637938166,,,,
2311,2311,Coeur de Campus,Bruz,48.04726387,-1.742005943,,,,
2320,2320,Croix Madame,Bruz,48.04033666,-1.755176121,,,,
1067,1067,Bourgueil,Rennes,48.08943166,-1.635418418,,,,
1068,1068,Gohier,Rennes,48.09201511,-1.636425444,,,,
1069,1069,Ronceray,Rennes,48.09270737,-1.639675069,,,,
1460,1460,Argonautes,Rennes,48.08931088,-1.674264422,,,,
1461,1461,Clemenceau,Rennes,48.09370634,-1.673899745,,,,
1462,1462,Combes,Rennes,48.09349655,-1.670100124,,,,
1469,1469,Le Dantec,Rennes,48.09926899,-1.6525768,,,,
1468,1468,La Poterie,Rennes,48.08741369,-1.645371259,,,,
1467,1467,Le Blosne,Rennes,48.08755873,-1.653416959,,,,
1466,1466,Hôpital Sud,Rennes,48.08504292,-1.653902327,,,,
2307,2307,Gavrinis,Bruz,48.03128036,-1.75948748,,,,
1465,1465,Triangle,Rennes,48.08611757,-1.661067737,,,,
2308,2308,Croix Madame,Bruz,48.0413371,-1.754513243,,,,
1464,1464,Binquenais,Rennes,48.09133996,-1.666290084,,,,
2309,2309,Schuman,Bruz,48.04459243,-1.746457111,,,,
1463,1463,Binquenais Collège,Rennes,48.09136387,-1.663184062,,,,
1066,1066,Monnet,Rennes,48.08780024,-1.638640276,,,,
2303,2303,Haut Launay,Bruz,48.02466598,-1.757234929,,,,
1065,1065,La Poterie,Rennes,48.08758723,-1.643937046,,,,
2304,2304,Rabine,Bruz,48.02572872,-1.760824739,,,,
1064,1064,Lycée Descartes,Rennes,48.09035104,-1.64502494,,,,
2305,2305,Vert Buisson,Bruz,48.02937675,-1.758008002,,,,
1063,1063,Monsieur Vincent,Rennes,48.09276839,-1.647497937,,,,
2306,2306,Cicé Blossac,Bruz,48.03364841,-1.765838796,,,,
1062,1062,Calmette,Rennes,48.09512646,-1.65055801,,,,
1061,1061,Bourgeois,Rennes,48.09733005,-1.654331409,,,,
1060,1060,Piré,Rennes,48.09952833,-1.657552922,,,,
2301,2301,Bruz Centre,Bruz,48.02452888,-1.745234992,,,,
2302,2302,Herverie,Bruz,48.02485672,-1.750734101,,,,
4102,4102,Huberdières,Corps-Nuds,47.98240342,-1.580719979,,,,
4101,4101,Corps Nuds Gare,Corps-Nuds,47.98501008,-1.576286213,,,,
1059,1059,Croix Saint Hélier,Rennes,48.10136848,-1.659598908,,,,
1056,1056,Gares,Rennes,48.10398974,-1.672131358,,,,
1057,1057,Laënnec,Rennes,48.10521927,-1.666129857,,,,
1472,1472,Chardonnet,Rennes,48.10714407,-1.650969996,,,,
1473,1473,Pont de Strasbourg,Rennes,48.11069918,-1.655670971,,,,
1470,1470,Villebois-Mareuil,Rennes,48.10058075,-1.650311445,,,,
1471,1471,Cimetière de l'Est,Rennes,48.10372381,-1.649471099,,,,
4351,4351,Parc d'Activités,Saint-Erblon,48.01725668,-1.660428886,,,,
4355,4355,Champ Mulon,Saint-Erblon,48.01883506,-1.657679023,,,,
4354,4354,Paul Féval,Saint-Erblon,48.01764652,-1.654457183,,,,
4353,4353,Paul Féval,Saint-Erblon,48.01766237,-1.654512322,,,,
4352,4352,Champ Mulon,Saint-Erblon,48.01883453,-1.657692414,,,,
4554,4554,Lande du Jardin,Saint-Armel,48.01473229,-1.598404163,,,,
4555,4555,Saint Armel Gare,Saint-Armel,48.01402452,-1.594402967,,,,
4152,4152,Mainguère,Brécé,48.10905521,-1.478410218,,,,
4153,4153,Saules,Brécé,48.10706252,-1.479142929,,,,
4151,4151,Anjou,Brécé,48.1097509,-1.48097238,,,,
4156,4156,Pâtis,Brécé,48.10941493,-1.503015011,,,,
4157,4157,Pâtis,Brécé,48.10929687,-1.50327411,,,,
4154,4154,Provence,Brécé,48.10749968,-1.482926856,,,,
4155,4155,Destiers,Brécé,48.10758915,-1.486145084,,,,
4360,4360,Leuzières,Saint-Erblon,48.02156394,-1.653646176,,,,
4159,4159,Provence,Brécé,48.1074804,-1.482609999,,,,
3616,3616,La Renardière,Parthenay-de-Bretagne,48.18330757,-1.836179911,,,,
4158,4158,Destiers,Brécé,48.10759324,-1.48603777,,,,
4362,4362,Gillois,Saint-Erblon,48.01619592,-1.651517337,,,,
4361,4361,Croix Faucheux,Saint-Erblon,48.01776753,-1.649577013,,,,
3810,3810,Moc Souris,Bourgbarré,47.95999342,-1.632426826,,,,
4363,4363,Gillois,Saint-Erblon,48.01632313,-1.651341297,,,,
3811,3811,Sept  Fours,Bourgbarré,47.95954125,-1.637031083,,,,
3812,3812,Sept  Fours,Bourgbarré,47.95956133,-1.636979154,,,,
3813,3813,Moc Souris,Bourgbarré,47.9601149,-1.631403993,,,,
3814,3814,Rue de Rennes,Bourgbarré,47.99763622,-1.61921419,,,,
3815,3815,Rue de Rennes,Bourgbarré,47.99753101,-1.618909531,,,,
3816,3816,Launay Garnier,Bourgbarré,48.00075089,-1.594489891,,,,
3817,3817,Launay Garnier,Bourgbarré,48.00091583,-1.594651954,,,,
3611,3611,Le Reuvre,Parthenay-de-Bretagne,48.18636688,-1.816495113,,,,
4551,4551,Saint Armel Eglise,Saint-Armel,48.01341839,-1.590968127,,,,
3612,3612,Placis de la Touche,Parthenay-de-Bretagne,48.18991365,-1.82014907,,,,
3613,3613,La Noë,Parthenay-de-Bretagne,48.19124712,-1.824356065,,,,
4553,4553,Lande du Jardin,Saint-Armel,48.01466942,-1.598295581,,,,
3614,3614,Clos des Tilleuls,Parthenay-de-Bretagne,48.19177542,-1.827748027,,,,
4552,4552,Saint Armel Gare,Saint-Armel,48.01396708,-1.594269306,,,,
3615,3615,Parthenay Mairie,Parthenay-de-Bretagne,48.19212549,-1.831429773,,,,
4160,4160,Saules,Brécé,48.10721431,-1.478469476,,,,
4356,4356,Croix du Pigeonnet,Saint-Erblon,48.01752181,-1.66124498,,,,
4161,4161,Mainguère,Brécé,48.10901928,-1.478407172,,,,
4357,4357,Croix du Pigeonnet,Saint-Erblon,48.01771405,-1.661853116,,,,
4162,4162,Turbanière,Brécé,48.1084445,-1.508355821,,,,
4358,4358,Croix Faucheux,Saint-Erblon,48.01767453,-1.649421042,,,,
4163,4163,Turbanière,Brécé,48.10829229,-1.507387322,,,,
4359,4359,Leuzières,Saint-Erblon,48.02152221,-1.653561881,,,,
3801,3801,Centre de Loisirs,Bourgbarré,47.99009527,-1.613829297,,,,
3802,3802,Bourgbarré Mairie,Bourgbarré,47.99488015,-1.614269658,,,,
2359,2359,Doublé,Bruz,48.03571608,-1.723307068,,,,
3605,3605,Placis de la Touche,Parthenay-de-Bretagne,48.19000461,-1.820791032,,,,
3606,3606,Le Reuvre,Parthenay-de-Bretagne,48.1863579,-1.816494294,,,,
3809,3809,Bourgbarré Mairie,Bourgbarré,47.99476165,-1.614103308,,,,
3603,3603,Clos des Tilleuls,Parthenay-de-Bretagne,48.19169642,-1.827255428,,,,
3604,3604,La Noë,Parthenay-de-Bretagne,48.19130064,-1.82459016,,,,
3807,3807,Basse Erable,Bourgbarré,47.99512362,-1.623735838,,,,
3601,3601,La Renardière,Parthenay-de-Bretagne,48.18347897,-1.835737296,,,,
3808,3808,La Motte,Bourgbarré,47.99590317,-1.617666209,,,,
3602,3602,Parthenay Mairie,Parthenay-de-Bretagne,48.19206996,-1.831243431,,,,
3805,3805,Perelle,Bourgbarré,47.99450137,-1.631524705,,,,
1496,1496,Lande du Breil,Rennes,48.13229483,-1.709701109,,,,
3806,3806,Perelle,Bourgbarré,47.99442684,-1.631357023,,,,
1497,1497,Villejean-Université,Rennes,48.1210241,-1.703001031,,,,
3803,3803,La Motte,Bourgbarré,47.99607325,-1.617237839,,,,
1498,1498,Petit Champeaux,Rennes,48.11658191,-1.723902383,,,,
3804,3804,La Basse Erable,Bourgbarré,47.99514007,-1.624234195,,,,
1499,1499,Colin,Rennes,48.11626024,-1.715957944,,,,
2361,2361,Bruz Centre,Bruz,48.02442777,-1.744836196,,,,
2360,2360,Bruz Centre,Bruz,48.02494911,-1.745097976,,,,
2348,2348,Victor Hugo,Bruz,48.02346098,-1.743334472,,,,
2347,2347,Pont Réan,Bruz,48.00471646,-1.775203411,,,,
2344,2344,Noë,Bruz,48.02159325,-1.752282175,,,,
2343,2343,Epalet,Bruz,48.01957851,-1.744589465,,,,
1298,1298,IRTS,Rennes,48.12559159,-1.703071235,,,,
2346,2346,Croix Vaisserelle,Bruz,48.00857084,-1.773786375,,,,
1299,1299,Olympe de Gouges,Rennes,48.12785165,-1.702908993,,,,
2345,2345,Rabine,Bruz,48.02383482,-1.761885453,,,,
2350,2350,Mare de la Salle,Bruz,48.02934871,-1.719109781,,,,
2351,2351,Mare de la Salle,Bruz,48.029193,-1.719620046,,,,
2353,2353,Victor Hugo,Bruz,48.0234105,-1.743109021,,,,
4302,4302,CAT La Hautière,L'Hermitage,48.11889327,-1.822579256,,,,
1292,1292,Beaulieu Restau U,Rennes,48.12145018,-1.638148093,,,,
1003,1003,Gallets,Rennes,48.12744121,-1.640290024,,,,
4301,4301,Hautière,L'Hermitage,48.12299286,-1.821755313,,,,
1293,1293,Guilloux,Rennes,48.10992139,-1.698633939,,,,
1004,1004,Donzelot,Rennes,48.12528847,-1.642537747,,,,
4304,4304,L'Hermitage Eglise,L'Hermitage,48.12551567,-1.816060924,,,,
1290,1290,Clos Courtel,Rennes,48.126886,-1.629544419,,,,
1001,1001,Longs Champs,Rennes,48.12903716,-1.632507902,,,,
4303,4303,L'Hermitage Gare,L'Hermitage,48.12384912,-1.817794012,,,,
1291,1291,IUT,Rennes,48.12475494,-1.633884125,,,,
1002,1002,Bouzat,Rennes,48.12826604,-1.637656195,,,,
4306,4306,Clairefontaine,L'Hermitage,48.12320965,-1.806304103,,,,
1296,1296,Université,Rennes,48.11928533,-1.704555937,,,,
1007,1007,Assomption,Rennes,48.12141887,-1.655058014,,,,
4305,4305,Village,L'Hermitage,48.12464354,-1.811591748,,,,
1297,1297,Villejean-Université,Rennes,48.12180413,-1.703784053,,,,
1008,1008,Painlevé,Rennes,48.12317413,-1.660244302,,,,
4308,4308,Village,L'Hermitage,48.12499565,-1.812903027,,,,
1294,1294,Marbeuf,Rennes,48.11140798,-1.701364077,,,,
1005,1005,Mirabeau,Rennes,48.12312711,-1.646830912,,,,
4307,4307,Clairefontaine,L'Hermitage,48.12331349,-1.806852144,,,,
1295,1295,Berger,Rennes,48.11673996,-1.704638819,,,,
1006,1006,Turmel,Rennes,48.12226258,-1.650695683,,,,
4309,4309,L'Hermitage Eglise,L'Hermitage,48.12623776,-1.816921257,,,,
1009,1009,Metz Volney,Rennes,48.12162482,-1.663177096,,,,
1289,1289,Monts d'Arrée,Rennes,48.13658554,-1.667568961,,,,
1288,1288,Neruda,Rennes,48.13668514,-1.670742442,,,,
1287,1287,Condate,Rennes,48.13491655,-1.672834843,,,,
1011,1011,Fac de Droit,Rennes,48.11830509,-1.671203487,,,,
1010,1010,Guehenno,Rennes,48.11917574,-1.667659152,,,,
4310,4310,L'Hermitage Gare,L'Hermitage,48.12373585,-1.817918326,,,,
4311,4311,Hautière,L'Hermitage,48.12290006,-1.820938954,,,,
4315,4315,Noë Biche,L'Hermitage,48.12294891,-1.802308318,,,,
1280,1280,Jules Ferry,Rennes,48.12141906,-1.670873108,,,,
1281,1281,Volney,Rennes,48.12528439,-1.666368053,,,,
1282,1282,Gros Chêne,Rennes,48.12661537,-1.665332692,,,,
1283,1283,Rochester,Rennes,48.12879194,-1.663836997,,,,
1284,1284,Houx Cité U,Rennes,48.13105021,-1.664400036,,,,
4317,4317,L'Hermitage Gare,L'Hermitage,48.12343839,-1.818916628,,,,
1285,1285,Morbihan,Rennes,48.13277863,-1.667598459,,,,
4316,4316,Noë Biche,L'Hermitage,48.12283505,-1.80134198,,,,
1286,1286,Bellangerais,Rennes,48.13270956,-1.672343264,,,,
5036,5036,Italie,Rennes,48.0866010795838,-1.66872386347427,,,,
1277,1277,Pont de Nantes,Rennes,48.10216859,-1.684163249,,,,
1276,1276,Foyer Rennais,Rennes,48.09970591,-1.686246121,,,,
1279,1279,Rectorat,Rennes,48.11946401,-1.674483112,,,,
1278,1278,Hôtel Dieu,Rennes,48.11709411,-1.677867649,,,,
1274,1274,Pilate,Rennes,48.09503108,-1.690002934,,,,
1275,1275,Mermoz,Rennes,48.09745815,-1.688590099,,,,
1273,1273,Saint Yves,Rennes,48.09269071,-1.691275326,,,,
1270,1270,Félix Eboué,Rennes,48.08578353,-1.694045393,,,,
1269,1269,Lycée Bréquigny,Rennes,48.08423941,-1.692072245,,,,
1268,1268,Boberil,Rennes,48.08376367,-1.693604063,,,,
1267,1267,Félix Eboué,Rennes,48.08573589,-1.693903587,,,,
1266,1266,Mermoz,Rennes,48.09708914,-1.689028341,,,,
1265,1265,Foyer Rennais,Rennes,48.0997896,-1.687087908,,,,
1261,1261,Volney,Rennes,48.12528168,-1.666664017,,,,
1262,1262,Jules Ferry,Rennes,48.12147136,-1.670918122,,,,
1263,1263,Rectorat,Rennes,48.11963634,-1.674229119,,,,
1264,1264,Pont de Nantes,Rennes,48.10211461,-1.684387249,,,,
1260,1260,Gros Chêne,Rennes,48.12670281,-1.665383855,,,,
1259,1259,Rochester,Rennes,48.12800553,-1.664575401,,,,
1258,1258,Houx Cité U,Rennes,48.13080831,-1.663907385,,,,
1255,1255,Condate,Rennes,48.13455032,-1.67297749,,,,
1254,1254,Neruda,Rennes,48.13675375,-1.671058247,,,,
1257,1257,Morbihan,Rennes,48.13269573,-1.667572862,,,,
1256,1256,Bellangerais,Rennes,48.13264261,-1.671758315,,,,
1048,1048,Brest Verdun,Rennes,48.11334584,-1.693459944,,,,
1047,1047,La Touche,Rennes,48.11617754,-1.691167331,,,,
1046,1046,Anatole France,Rennes,48.11822288,-1.689352204,,,,
1253,1253,Monts d'Arrée,Rennes,48.13666006,-1.667508216,,,,
1252,1252,Patton,Rennes,48.13876767,-1.665957292,,,,
1251,1251,Veyettes,Rennes,48.09707861,-1.629132558,,,,
1250,1250,Tremblaie,Rennes,48.09978887,-1.631294249,,,,
1049,1049,Horizons,Rennes,48.1116831,-1.689489392,,,,
1245,1245,Serpette,Rennes,48.10313609,-1.652504631,,,,
1050,1050,Les Lices,Rennes,48.11173644,-1.687017388,,,,
1246,1246,Cimetière de l'Est,Rennes,48.10439596,-1.649341842,,,,
1051,1051,Place de Bretagne,Rennes,48.10985855,-1.683279154,,,,
1243,1243,Croix Saint Hélier,Rennes,48.1017352,-1.659416241,,,,
1244,1244,Mouézy,Rennes,48.10229226,-1.655131953,,,,
1249,1249,Pré Garel,Rennes,48.1035598,-1.634652867,,,,
1054,1054,Liberté TNB,Rennes,48.10755037,-1.675084322,,,,
1055,1055,Champs Libres,Rennes,48.1053351,-1.673892317,,,,
1247,1247,Pavie,Rennes,48.10491097,-1.643828855,,,,
1052,1052,République,Rennes,48.10989305,-1.678874275,,,,
1248,1248,Saint Saëns,Rennes,48.10398522,-1.635982162,,,,
1035,1035,Mirabeau,Rennes,48.12370157,-1.645292809,,,,
1034,1034,Turmel,Rennes,48.12221902,-1.650618665,,,,
1037,1037,Gallets,Rennes,48.12774029,-1.640020095,,,,
1036,1036,Donzelot,Rennes,48.12553894,-1.642128932,,,,
1240,1240,Le Mail,Rennes,48.10927185,-1.689707082,,,,
1039,1039,Longs Champs,Rennes,48.1290169,-1.632430415,,,,
1038,1038,Bouzat,Rennes,48.12826339,-1.637265498,,,,
1242,1242,République,Rennes,48.10980333,-1.679521902,,,,
1241,1241,Pont de Bretagne,Rennes,48.10999578,-1.686494618,,,,
1232,1232,Le Hô,Rennes,48.10625606,-1.723745751,,,,
1233,1233,Lemaistre,Rennes,48.10704452,-1.72187845,,,,
1234,1234,Stade Rennais,Rennes,48.10775888,-1.714848974,,,,
1235,1235,Géniaux,Rennes,48.10892662,-1.709771082,,,,
1040,1040,Donelière,Rennes,48.13006097,-1.684335203,,,,
1236,1236,Kerviler,Rennes,48.10881331,-1.705615299,,,,
1041,1041,Trois Croix,Rennes,48.12884165,-1.683715363,,,,
1237,1237,Papeteries,Rennes,48.10773621,-1.702114046,,,,
1042,1042,Cimetière Nord,Rennes,48.12442016,-1.681788319,,,,
1238,1238,Guilloux Lorient,Rennes,48.1086959,-1.698847963,,,,
1043,1043,Saint Martin,Rennes,48.12359497,-1.68417898,,,,
1239,1239,Chèques Postaux,Rennes,48.10814248,-1.694868496,,,,
1044,1044,IUFM,Rennes,48.12224848,-1.685850145,,,,
1231,1231,Robinot de St Cyr,Rennes,48.10328122,-1.723332076,,,,
1230,1230,Jardin Moderne,Rennes,48.10210977,-1.726914955,,,,
1029,1029,Fac de Droit,Rennes,48.11831975,-1.669697035,,,,
1028,1028,Sévigné,Rennes,48.11750652,-1.673609835,,,,
1027,1027,Hôtel Dieu,Rennes,48.11723113,-1.677368234,,,,
1026,1026,Sainte Anne,Rennes,48.11478451,-1.679278432,,,,
1025,1025,Champ Jacquet,Rennes,48.11273566,-1.680258167,,,,
1024,1024,République Nemours,Rennes,48.10997886,-1.680212162,,,,
1023,1023,Les Halles,Rennes,48.10798151,-1.680115948,,,,
1032,1032,Painlevé,Rennes,48.12331854,-1.659328086,,,,
1033,1033,Assomption,Rennes,48.12132369,-1.654993717,,,,
1225,1225,Jardin Moderne,Rennes,48.10218213,-1.726235047,,,,
1030,1030,Guehenno,Rennes,48.11947818,-1.666851221,,,,
1226,1226,Servigné,Rennes,48.10122368,-1.731694112,,,,
1031,1031,Metz Volney,Rennes,48.1220044,-1.662241286,,,,
1223,1223,Le Hô,Rennes,48.10622122,-1.723830972,,,,
1224,1224,Robinot de St Cyr,Rennes,48.10306402,-1.723353032,,,,
1221,1221,Géniaux,Rennes,48.10886588,-1.710613648,,,,
1222,1222,Stade Rennais,Rennes,48.10807384,-1.713961816,,,,
1229,1229,Servigné,Rennes,48.10118185,-1.731627748,,,,
1017,1017,Les Halles,Rennes,48.10834873,-1.680175403,,,,
1016,1016,République Nemours,Rennes,48.11007256,-1.680167096,,,,
1220,1220,Kerviler,Rennes,48.10914313,-1.706384985,,,,
1019,1019,Cité Judiciaire,Rennes,48.1051576,-1.684710929,,,,
1018,1018,Plélo Colombier,Rennes,48.10604754,-1.68160006,,,,
1013,1013,Hôtel Dieu,Rennes,48.11687206,-1.678238371,,,,
1012,1012,Sévigné,Rennes,48.11618008,-1.674098224,,,,
1015,1015,Champ Jacquet,Rennes,48.11252172,-1.680316514,,,,
1014,1014,Sainte Anne,Rennes,48.11371103,-1.679035992,,,,
1214,1214,République,Rennes,48.10990137,-1.679666896,,,,
1215,1215,Pont de Bretagne,Rennes,48.10997188,-1.686796062,,,,
1020,1020,Mermoz,Rennes,48.0973935,-1.689562816,,,,
1216,1216,Le Mail,Rennes,48.10918892,-1.690305178,,,,
1021,1021,Cité Judiciaire,Rennes,48.10550614,-1.683880469,,,,
1217,1217,Chèques Postaux,Rennes,48.10845175,-1.69364366,,,,
1022,1022,Plélo Colombier,Rennes,48.10622878,-1.680809505,,,,
1210,1210,Cimetière de l'Est,Rennes,48.10429184,-1.64969605,,,,
1211,1211,Serpette,Rennes,48.10317679,-1.652512407,,,,
1212,1212,Mouézy,Rennes,48.10191267,-1.656525022,,,,
1213,1213,Croix Saint Hélier,Rennes,48.10200775,-1.66004588,,,,
1218,1218,Guilloux Lorient,Rennes,48.10910111,-1.697955271,,,,
1219,1219,Papeteries,Rennes,48.10824735,-1.703761263,,,,
ANF1,,Anatole France,,48.11812,-1.68754,,,,
ANF2,,Anatole France,,48.11812,-1.68754,,,,
BLO1,,Le Blosne,,48.08774,-1.65427,,,,
BLO2,,Le Blosne,,48.08774,-1.65427,,,,
CDG1,,Charles de Gaulle,,48.1055,-1.67699,,,,
CDG2,,Charles de Gaulle,,48.1055,-1.67699,,,,
GAR1,,Gares,,48.10379,-1.67219,,,,
GAR2,,Gares,,48.10379,-1.67219,,,,
GCL1,,Clemenceau,,48.0935,-1.67439,,,,
GCL2,,Clemenceau,,48.0935,-1.67439,,,,
HFR1,,Henri Fréville,,48.0877,-1.67483,,,,
HFR2,,Henri Fréville,,48.0877,-1.67483,,,,
ITA1,,Italie,,48.08656,-1.66792,,,,
ITA2,,Italie,,48.08656,-1.66792,,,,
JCA1,,Jacques Cartier,,48.09766,-1.67556,,,,
JCA2,,Jacques Cartier,,48.09766,-1.67556,,,,
JFK1,,J.F. Kennedy,,48.12132,-1.71146,,,,
JFK2,,J.F. Kennedy,,48.12132,-1.71146,,,,
PON1,,Pontchaillou,,48.12154,-1.69338,,,,
PON2,,Pontchaillou,,48.12154,-1.69338,,,,
POT1,,La Poterie,,48.08749,-1.64457,,,,
POT2,,La Poterie,,48.08749,-1.64457,,,,
REP1,,République,,48.10972,-1.67918,,,,
REP2,,République,,48.10972,-1.67918,,,,
STA1,,Sainte-Anne,,48.11443,-1.6804,,,,
STA2,,Sainte-Anne,,48.11443,-1.6804,,,,
TRI1,,Triangle,,48.08649,-1.66047,,,,
TRI2,,Triangle,,48.08649,-1.66047,,,,
VU1,,Villejean-Université,,48.12125,-1.70395,,,,
VU2,,Villejean-Université,,48.12125,-1.70395,,,,
